time_entry_id,engagement_id,client_id,staff_id,staff_level,week_start_date,hours_logged,billing_rate_per_hr,cost_rate_per_hr,billed_amount,cost_amount
T108147,E10046,C1025,S1061,Manager,2024-06-08,7.8,250,110,1950.0,858.0
T108148,E10046,C1025,S1061,Manager,2024-06-15,13.7,250,110,3425.0,1507.0
T108149,E10046,C1025,S1061,Manager,2024-06-22,14.7,250,110,3675.0,1617.0
T108150,E10046,C1025,S1061,Manager,2024-06-29,11.1,250,110,2775.0,1221.0
T108151,E10046,C1025,S1061,Manager,2024-07-13,5.3,250,110,1325.0,583.0
T108152,E10046,C1025,S1061,Manager,2024-07-20,11.5,250,110,2875.0,1265.0
T108153,E10046,C1025,S1061,Manager,2024-08-03,8.0,250,110,2000.0,880.0
T108154,E10046,C1025,S1061,Manager,2024-08-10,13.3,250,110,3325.0,1463.0
T108155,E10046,C1025,S1061,Manager,2024-08-17,7.1,250,110,1775.0,781.0
T108156,E10046,C1025,S1061,Manager,2024-08-24,13.4,250,110,3350.0,1474.0
T108157,E10046,C1025,S1061,Manager,2024-08-31,9.0,250,110,2250.0,990.0
T108158,E10046,C1025,S1061,Manager,2024-09-07,2.6,250,110,650.0,286.0
T108159,E10046,C1025,S1126,Senior Associate,2024-06-08,8.4,180,85,1512.0,714.0
T108160,E10046,C1025,S1126,Senior Associate,2024-06-15,6.1,180,85,1098.0,518.5
T108161,E10046,C1025,S1126,Senior Associate,2024-06-22,8.7,180,85,1566.0,739.5
T108162,E10046,C1025,S1126,Senior Associate,2024-06-29,3.7,180,85,666.0,314.5
T108163,E10046,C1025,S1126,Senior Associate,2024-07-13,13.3,180,85,2394.0,1130.5
T108164,E10046,C1025,S1126,Senior Associate,2024-07-20,9.6,180,85,1728.0,816.0
T108165,E10046,C1025,S1126,Senior Associate,2024-07-27,7.3,180,85,1314.0,620.5
T108166,E10046,C1025,S1126,Senior Associate,2024-08-03,6.0,180,85,1080.0,510.0
T108167,E10046,C1025,S1126,Senior Associate,2024-08-24,9.0,180,85,1620.0,765.0
T108168,E10046,C1025,S1126,Senior Associate,2024-08-31,10.0,180,85,1800.0,850.0
T108169,E10046,C1025,S1126,Senior Associate,2024-09-07,14.6,180,85,2628.0,1241.0
T108170,E10046,C1025,S1097,Senior Associate,2024-06-01,15.7,180,85,2826.0,1334.5
T108171,E10046,C1025,S1097,Senior Associate,2024-06-15,7.6,180,85,1368.0,646.0
T108172,E10046,C1025,S1097,Senior Associate,2024-06-22,15.7,180,85,2826.0,1334.5
T108173,E10046,C1025,S1097,Senior Associate,2024-06-29,8.5,180,85,1530.0,722.5
T108174,E10046,C1025,S1097,Senior Associate,2024-07-06,8.6,180,85,1548.0,731.0
T108175,E10046,C1025,S1097,Senior Associate,2024-07-13,4.3,180,85,774.0,365.5
T108176,E10046,C1025,S1097,Senior Associate,2024-07-20,9.5,180,85,1710.0,807.5
T108177,E10046,C1025,S1097,Senior Associate,2024-07-27,13.6,180,85,2448.0,1156.0
T108178,E10046,C1025,S1097,Senior Associate,2024-08-10,4.3,180,85,774.0,365.5
T108179,E10046,C1025,S1097,Senior Associate,2024-08-17,7.3,180,85,1314.0,620.5
T108180,E10046,C1025,S1097,Senior Associate,2024-08-24,8.8,180,85,1584.0,748.0
T108181,E10046,C1025,S1097,Senior Associate,2024-08-31,10.2,180,85,1836.0,867.0
T108182,E10046,C1025,S1097,Senior Associate,2024-09-07,6.8,180,85,1224.0,578.0
T108183,E10046,C1025,S1086,Senior Associate,2024-06-01,12.5,180,85,2250.0,1062.5
T108184,E10046,C1025,S1086,Senior Associate,2024-06-15,8.3,180,85,1494.0,705.5
T108185,E10046,C1025,S1086,Senior Associate,2024-06-22,7.3,180,85,1314.0,620.5
T108186,E10046,C1025,S1086,Senior Associate,2024-06-29,10.2,180,85,1836.0,867.0
T108187,E10046,C1025,S1086,Senior Associate,2024-07-06,5.2,180,85,936.0,442.0
T108188,E10046,C1025,S1086,Senior Associate,2024-07-13,13.1,180,85,2358.0,1113.5
T108189,E10046,C1025,S1086,Senior Associate,2024-07-20,9.0,180,85,1620.0,765.0
T108190,E10046,C1025,S1086,Senior Associate,2024-08-10,10.8,180,85,1944.0,918.0
T108191,E10046,C1025,S1086,Senior Associate,2024-08-17,11.6,180,85,2088.0,986.0
T108192,E10046,C1025,S1086,Senior Associate,2024-08-24,8.8,180,85,1584.0,748.0
T108193,E10046,C1025,S1086,Senior Associate,2024-08-31,4.0,180,85,720.0,340.0
T108194,E10046,C1025,S1086,Senior Associate,2024-09-07,11.2,180,85,2016.0,952.0
T108195,E10046,C1025,S1108,Senior Associate,2024-06-01,6.6,180,85,1188.0,561.0
T108196,E10046,C1025,S1108,Senior Associate,2024-06-08,8.8,180,85,1584.0,748.0
T108197,E10046,C1025,S1108,Senior Associate,2024-06-15,8.3,180,85,1494.0,705.5
T108198,E10046,C1025,S1108,Senior Associate,2024-06-22,11.0,180,85,1980.0,935.0
T108199,E10046,C1025,S1108,Senior Associate,2024-06-29,5.0,180,85,900.0,425.0
T108200,E10046,C1025,S1108,Senior Associate,2024-07-06,8.3,180,85,1494.0,705.5
T108201,E10046,C1025,S1108,Senior Associate,2024-07-20,11.3,180,85,2034.0,960.5
T108202,E10046,C1025,S1108,Senior Associate,2024-07-27,10.5,180,85,1890.0,892.5
T108203,E10046,C1025,S1108,Senior Associate,2024-08-03,10.8,180,85,1944.0,918.0
T108204,E10046,C1025,S1108,Senior Associate,2024-08-10,9.6,180,85,1728.0,816.0
T108205,E10046,C1025,S1108,Senior Associate,2024-08-17,14.1,180,85,2538.0,1198.5
T108206,E10046,C1025,S1108,Senior Associate,2024-08-24,9.2,180,85,1656.0,782.0
T108207,E10046,C1025,S1108,Senior Associate,2024-08-31,5.2,180,85,936.0,442.0
T108208,E10046,C1025,S1108,Senior Associate,2024-09-07,16.9,180,85,3042.0,1436.5
T108209,E10046,C1025,S1184,Associate,2024-06-08,2.1,130,60,273.0,126.0
T108210,E10046,C1025,S1184,Associate,2024-06-15,8.5,130,60,1105.0,510.0
T108211,E10046,C1025,S1184,Associate,2024-06-22,9.3,130,60,1209.0,558.0
T108212,E10046,C1025,S1184,Associate,2024-06-29,4.8,130,60,624.0,288.0
T108213,E10046,C1025,S1184,Associate,2024-07-06,2.9,130,60,377.0,174.0
T108214,E10046,C1025,S1184,Associate,2024-07-13,3.2,130,60,416.0,192.0
T108215,E10046,C1025,S1184,Associate,2024-07-27,8.6,130,60,1118.0,516.0
T108216,E10046,C1025,S1184,Associate,2024-08-03,10.4,130,60,1352.0,624.0
T108217,E10046,C1025,S1184,Associate,2024-08-17,3.1,130,60,403.0,186.0
T108218,E10046,C1025,S1184,Associate,2024-08-24,7.0,130,60,910.0,420.0
T108219,E10046,C1025,S1184,Associate,2024-08-31,5.5,130,60,715.0,330.0
T108220,E10046,C1025,S1184,Associate,2024-09-07,10.4,130,60,1352.0,624.0
T108221,E10046,C1025,S1167,Associate,2024-06-01,6.3,130,60,819.0,378.0
T108222,E10046,C1025,S1167,Associate,2024-06-08,10.6,130,60,1378.0,636.0
T108223,E10046,C1025,S1167,Associate,2024-06-22,9.5,130,60,1235.0,570.0
T108224,E10046,C1025,S1167,Associate,2024-07-06,8.5,130,60,1105.0,510.0
T108225,E10046,C1025,S1167,Associate,2024-07-13,10.8,130,60,1404.0,648.0
T108226,E10046,C1025,S1167,Associate,2024-07-20,9.5,130,60,1235.0,570.0
T108227,E10046,C1025,S1167,Associate,2024-07-27,8.1,130,60,1053.0,486.0
T108228,E10046,C1025,S1167,Associate,2024-08-17,7.7,130,60,1001.0,462.0
T108229,E10046,C1025,S1167,Associate,2024-08-24,12.1,130,60,1573.0,726.0
T108230,E10046,C1025,S1167,Associate,2024-08-31,6.9,130,60,897.0,414.0
T108231,E10046,C1025,S1167,Associate,2024-09-07,5.7,130,60,741.0,342.0
T108232,E10047,C1026,S1003,Partner,2025-07-08,7.1,450,180,3195.0,1278.0
T108233,E10047,C1026,S1003,Partner,2025-07-15,5.9,450,180,2655.0,1062.0
T108234,E10047,C1026,S1003,Partner,2025-07-22,7.3,450,180,3285.0,1314.0
T108235,E10047,C1026,S1003,Partner,2025-07-29,5.3,450,180,2385.0,954.0
T108236,E10047,C1026,S1019,Senior Manager,2025-07-01,9.5,320,140,3040.0,1330.0
T108237,E10047,C1026,S1019,Senior Manager,2025-07-15,9.7,320,140,3104.0,1358.0
T108238,E10047,C1026,S1019,Senior Manager,2025-07-22,0.5,320,140,160.0,70.0
T108239,E10047,C1026,S1019,Senior Manager,2025-07-29,15.7,320,140,5024.0,2198.0
T108240,E10047,C1026,S1058,Manager,2025-07-01,5.5,250,110,1375.0,605.0
T108241,E10047,C1026,S1058,Manager,2025-07-08,5.6,250,110,1400.0,616.0
T108242,E10047,C1026,S1058,Manager,2025-07-15,4.4,250,110,1100.0,484.0
T108243,E10047,C1026,S1133,Senior Associate,2025-07-01,3.8,180,85,684.0,323.0
T108244,E10047,C1026,S1133,Senior Associate,2025-07-22,7.2,180,85,1296.0,612.0
T108245,E10047,C1026,S1133,Senior Associate,2025-07-29,5.8,180,85,1044.0,493.0
T108246,E10047,C1026,S1107,Senior Associate,2025-07-01,3.9,180,85,702.0,331.5
T108247,E10047,C1026,S1107,Senior Associate,2025-07-08,7.3,180,85,1314.0,620.5
T108248,E10047,C1026,S1107,Senior Associate,2025-07-15,5.2,180,85,936.0,442.0
T108249,E10047,C1026,S1107,Senior Associate,2025-07-22,7.4,180,85,1332.0,629.0
T108250,E10047,C1026,S1107,Senior Associate,2025-07-29,6.4,180,85,1152.0,544.0
T108251,E10047,C1026,S1139,Senior Associate,2025-07-01,6.0,180,85,1080.0,510.0
T108252,E10047,C1026,S1139,Senior Associate,2025-07-08,9.9,180,85,1782.0,841.5
T108253,E10047,C1026,S1139,Senior Associate,2025-07-15,2.1,180,85,378.0,178.5
T108254,E10047,C1026,S1139,Senior Associate,2025-07-22,2.3,180,85,414.0,195.5
T108255,E10047,C1026,S1203,Associate,2025-07-01,3.5,130,60,455.0,210.0
T108256,E10047,C1026,S1203,Associate,2025-07-08,5.4,130,60,702.0,324.0
T108257,E10047,C1026,S1203,Associate,2025-07-15,5.3,130,60,689.0,318.0
T108258,E10047,C1026,S1203,Associate,2025-07-29,4.1,130,60,533.0,246.0
T108259,E10047,C1026,S1185,Associate,2025-07-01,1.8,130,60,234.0,108.0
T108260,E10047,C1026,S1185,Associate,2025-07-08,5.7,130,60,741.0,342.0
T108261,E10047,C1026,S1185,Associate,2025-07-22,1.9,130,60,247.0,114.0
T108262,E10047,C1026,S1185,Associate,2025-07-29,8.1,130,60,1053.0,486.0
T108263,E10047,C1026,S1186,Associate,2025-07-01,3.9,130,60,507.0,234.0
T108264,E10047,C1026,S1186,Associate,2025-07-08,1.8,130,60,234.0,108.0
T108265,E10047,C1026,S1186,Associate,2025-07-15,6.9,130,60,897.0,414.0
T108266,E10047,C1026,S1186,Associate,2025-07-22,3.9,130,60,507.0,234.0
T108267,E10047,C1026,S1197,Associate,2025-07-01,2.1,130,60,273.0,126.0
T108268,E10047,C1026,S1197,Associate,2025-07-15,0.8,130,60,104.0,48.0
T108269,E10047,C1026,S1197,Associate,2025-07-22,2.8,130,60,364.0,168.0
T108270,E10047,C1026,S1201,Associate,2025-07-08,5.4,130,60,702.0,324.0
T108271,E10047,C1026,S1201,Associate,2025-07-15,4.9,130,60,637.0,294.0
T108272,E10048,C1026,S1001,Partner,2023-10-01,10.9,450,180,4905.0,1962.0
T108273,E10048,C1026,S1001,Partner,2023-10-08,8.6,450,180,3870.0,1548.0
T108274,E10048,C1026,S1001,Partner,2023-10-15,6.1,450,180,2745.0,1098.0
T108275,E10048,C1026,S1001,Partner,2023-10-22,7.6,450,180,3420.0,1368.0
T108276,E10048,C1026,S1001,Partner,2023-11-12,10.3,450,180,4635.0,1854.0
T108277,E10048,C1026,S1001,Partner,2023-11-26,7.5,450,180,3375.0,1350.0
T108278,E10048,C1026,S1001,Partner,2023-12-03,9.1,450,180,4095.0,1638.0
T108279,E10048,C1026,S1001,Partner,2023-12-10,14.0,450,180,6300.0,2520.0
T108280,E10048,C1026,S1001,Partner,2023-12-31,8.6,450,180,3870.0,1548.0
T108281,E10048,C1026,S1001,Partner,2024-01-07,9.5,450,180,4275.0,1710.0
T108282,E10048,C1026,S1001,Partner,2024-01-14,6.2,450,180,2790.0,1116.0
T108283,E10048,C1026,S1001,Partner,2024-01-28,5.2,450,180,2340.0,936.0
T108284,E10048,C1026,S1001,Partner,2024-02-04,6.1,450,180,2745.0,1098.0
T108285,E10048,C1026,S1001,Partner,2024-02-11,9.9,450,180,4455.0,1782.0
T108286,E10048,C1026,S1001,Partner,2024-02-18,3.9,450,180,1755.0,702.0
T108287,E10048,C1026,S1001,Partner,2024-02-25,5.7,450,180,2565.0,1026.0
T108288,E10048,C1026,S1001,Partner,2024-03-03,4.0,450,180,1800.0,720.0
T108289,E10048,C1026,S1001,Partner,2024-03-10,12.8,450,180,5760.0,2304.0
T108290,E10048,C1026,S1001,Partner,2024-03-17,14.3,450,180,6435.0,2574.0
T108291,E10048,C1026,S1001,Partner,2024-03-24,4.4,450,180,1980.0,792.0
T108292,E10048,C1026,S1001,Partner,2024-03-31,7.5,450,180,3375.0,1350.0
T108293,E10048,C1026,S1001,Partner,2024-04-14,9.9,450,180,4455.0,1782.0
T108294,E10048,C1026,S1001,Partner,2024-04-21,11.1,450,180,4995.0,1998.0
T108295,E10048,C1026,S1001,Partner,2024-04-28,11.3,450,180,5085.0,2034.0
T108296,E10048,C1026,S1023,Senior Manager,2023-10-01,4.0,320,140,1280.0,560.0
T108297,E10048,C1026,S1023,Senior Manager,2023-10-08,8.6,320,140,2752.0,1204.0
T108298,E10048,C1026,S1023,Senior Manager,2023-10-15,7.5,320,140,2400.0,1050.0
T108299,E10048,C1026,S1023,Senior Manager,2023-10-22,8.9,320,140,2848.0,1246.0
T108300,E10048,C1026,S1023,Senior Manager,2023-11-05,4.0,320,140,1280.0,560.0
T108301,E10048,C1026,S1023,Senior Manager,2023-11-12,8.1,320,140,2592.0,1134.0
T108302,E10048,C1026,S1023,Senior Manager,2023-11-19,3.7,320,140,1184.0,518.0
T108303,E10048,C1026,S1023,Senior Manager,2023-11-26,10.2,320,140,3264.0,1428.0
T108304,E10048,C1026,S1023,Senior Manager,2023-12-03,7.7,320,140,2464.0,1078.0
T108305,E10048,C1026,S1023,Senior Manager,2023-12-10,3.9,320,140,1248.0,546.0
T108306,E10048,C1026,S1023,Senior Manager,2023-12-17,5.8,320,140,1856.0,812.0
T108307,E10048,C1026,S1023,Senior Manager,2024-01-07,7.4,320,140,2368.0,1036.0
T108308,E10048,C1026,S1023,Senior Manager,2024-01-28,10.3,320,140,3296.0,1442.0
T108309,E10048,C1026,S1023,Senior Manager,2024-02-04,10.0,320,140,3200.0,1400.0
T108310,E10048,C1026,S1023,Senior Manager,2024-02-18,5.6,320,140,1792.0,784.0
T108311,E10048,C1026,S1023,Senior Manager,2024-03-03,6.5,320,140,2080.0,910.0
T108312,E10048,C1026,S1023,Senior Manager,2024-03-10,4.5,320,140,1440.0,630.0
T108313,E10048,C1026,S1023,Senior Manager,2024-03-17,7.0,320,140,2240.0,980.0
T108314,E10048,C1026,S1023,Senior Manager,2024-03-31,6.4,320,140,2048.0,896.0
T108315,E10048,C1026,S1023,Senior Manager,2024-04-07,7.9,320,140,2528.0,1106.0
T108316,E10048,C1026,S1023,Senior Manager,2024-04-21,8.6,320,140,2752.0,1204.0
T108317,E10048,C1026,S1052,Manager,2023-10-01,6.9,250,110,1725.0,759.0
T108318,E10048,C1026,S1052,Manager,2023-10-15,9.1,250,110,2275.0,1001.0
T108319,E10048,C1026,S1052,Manager,2023-10-22,6.0,250,110,1500.0,660.0
T108320,E10048,C1026,S1052,Manager,2023-10-29,6.7,250,110,1675.0,737.0
T108321,E10048,C1026,S1052,Manager,2023-11-05,8.0,250,110,2000.0,880.0
T108322,E10048,C1026,S1052,Manager,2023-11-12,11.5,250,110,2875.0,1265.0
T108323,E10048,C1026,S1052,Manager,2023-11-19,7.0,250,110,1750.0,770.0
T108324,E10048,C1026,S1052,Manager,2023-11-26,6.5,250,110,1625.0,715.0
T108325,E10048,C1026,S1052,Manager,2023-12-03,6.3,250,110,1575.0,693.0
T108326,E10048,C1026,S1052,Manager,2023-12-10,5.3,250,110,1325.0,583.0
T108327,E10048,C1026,S1052,Manager,2023-12-17,10.3,250,110,2575.0,1133.0
T108328,E10048,C1026,S1052,Manager,2023-12-24,13.4,250,110,3350.0,1474.0
T108329,E10048,C1026,S1052,Manager,2023-12-31,6.0,250,110,1500.0,660.0
T108330,E10048,C1026,S1052,Manager,2024-01-07,5.0,250,110,1250.0,550.0
T108331,E10048,C1026,S1052,Manager,2024-01-21,8.6,250,110,2150.0,946.0
T108332,E10048,C1026,S1052,Manager,2024-02-04,6.4,250,110,1600.0,704.0
T108333,E10048,C1026,S1052,Manager,2024-02-18,5.8,250,110,1450.0,638.0
T108334,E10048,C1026,S1052,Manager,2024-02-25,8.2,250,110,2050.0,902.0
T108335,E10048,C1026,S1052,Manager,2024-03-03,11.5,250,110,2875.0,1265.0
T108336,E10048,C1026,S1052,Manager,2024-03-10,4.5,250,110,1125.0,495.0
T108337,E10048,C1026,S1052,Manager,2024-03-17,8.7,250,110,2175.0,957.0
T108338,E10048,C1026,S1052,Manager,2024-03-24,8.2,250,110,2050.0,902.0
T108339,E10048,C1026,S1052,Manager,2024-03-31,7.7,250,110,1925.0,847.0
T108340,E10048,C1026,S1052,Manager,2024-04-07,6.3,250,110,1575.0,693.0
T108341,E10048,C1026,S1052,Manager,2024-04-14,4.2,250,110,1050.0,462.0
T108342,E10048,C1026,S1052,Manager,2024-04-21,11.1,250,110,2775.0,1221.0
T108343,E10048,C1026,S1052,Manager,2024-04-28,7.8,250,110,1950.0,858.0
T108344,E10048,C1026,S1056,Manager,2023-10-01,3.9,250,110,975.0,429.0
T108345,E10048,C1026,S1056,Manager,2023-10-08,6.3,250,110,1575.0,693.0
T108346,E10048,C1026,S1056,Manager,2023-10-15,7.5,250,110,1875.0,825.0
T108347,E10048,C1026,S1056,Manager,2023-10-29,5.9,250,110,1475.0,649.0
T108348,E10048,C1026,S1056,Manager,2023-11-05,5.3,250,110,1325.0,583.0
T108349,E10048,C1026,S1056,Manager,2023-11-12,4.1,250,110,1025.0,451.0
T108350,E10048,C1026,S1056,Manager,2023-11-19,7.4,250,110,1850.0,814.0
T108351,E10048,C1026,S1056,Manager,2023-11-26,5.7,250,110,1425.0,627.0
T108352,E10048,C1026,S1056,Manager,2023-12-03,3.4,250,110,850.0,374.0
T108353,E10048,C1026,S1056,Manager,2023-12-17,1.3,250,110,325.0,143.0
T108354,E10048,C1026,S1056,Manager,2024-01-14,4.6,250,110,1150.0,506.0
T108355,E10048,C1026,S1056,Manager,2024-01-21,2.0,250,110,500.0,220.0
T108356,E10048,C1026,S1056,Manager,2024-01-28,5.1,250,110,1275.0,561.0
T108357,E10048,C1026,S1056,Manager,2024-02-04,8.0,250,110,2000.0,880.0
T108358,E10048,C1026,S1056,Manager,2024-02-11,7.1,250,110,1775.0,781.0
T108359,E10048,C1026,S1056,Manager,2024-02-18,7.4,250,110,1850.0,814.0
T108360,E10048,C1026,S1056,Manager,2024-02-25,3.3,250,110,825.0,363.0
T108361,E10048,C1026,S1056,Manager,2024-03-03,5.4,250,110,1350.0,594.0
T108362,E10048,C1026,S1056,Manager,2024-03-10,10.4,250,110,2600.0,1144.0
T108363,E10048,C1026,S1056,Manager,2024-03-17,5.8,250,110,1450.0,638.0
T108364,E10048,C1026,S1056,Manager,2024-03-24,8.5,250,110,2125.0,935.0
T108365,E10048,C1026,S1056,Manager,2024-03-31,5.8,250,110,1450.0,638.0
T108366,E10048,C1026,S1056,Manager,2024-04-07,7.0,250,110,1750.0,770.0
T108367,E10048,C1026,S1056,Manager,2024-04-14,5.5,250,110,1375.0,605.0
T108368,E10048,C1026,S1056,Manager,2024-04-28,6.1,250,110,1525.0,671.0
T108369,E10048,C1026,S1081,Manager,2023-10-01,8.6,250,110,2150.0,946.0
T108370,E10048,C1026,S1081,Manager,2023-10-08,7.2,250,110,1800.0,792.0
T108371,E10048,C1026,S1081,Manager,2023-10-22,7.1,250,110,1775.0,781.0
T108372,E10048,C1026,S1081,Manager,2023-11-05,5.2,250,110,1300.0,572.0
T108373,E10048,C1026,S1081,Manager,2023-11-12,2.8,250,110,700.0,308.0
T108374,E10048,C1026,S1081,Manager,2023-11-26,7.1,250,110,1775.0,781.0
T108375,E10048,C1026,S1081,Manager,2023-12-10,8.3,250,110,2075.0,913.0
T108376,E10048,C1026,S1081,Manager,2023-12-17,1.9,250,110,475.0,209.0
T108377,E10048,C1026,S1081,Manager,2023-12-24,5.8,250,110,1450.0,638.0
T108378,E10048,C1026,S1081,Manager,2024-01-07,2.7,250,110,675.0,297.0
T108379,E10048,C1026,S1081,Manager,2024-01-14,7.1,250,110,1775.0,781.0
T108380,E10048,C1026,S1081,Manager,2024-01-21,8.8,250,110,2200.0,968.0
T108381,E10048,C1026,S1081,Manager,2024-01-28,9.7,250,110,2425.0,1067.0
T108382,E10048,C1026,S1081,Manager,2024-02-04,6.0,250,110,1500.0,660.0
T108383,E10048,C1026,S1081,Manager,2024-02-11,5.1,250,110,1275.0,561.0
T108384,E10048,C1026,S1081,Manager,2024-02-18,6.2,250,110,1550.0,682.0
T108385,E10048,C1026,S1081,Manager,2024-02-25,8.1,250,110,2025.0,891.0
T108386,E10048,C1026,S1081,Manager,2024-03-03,5.8,250,110,1450.0,638.0
T108387,E10048,C1026,S1081,Manager,2024-03-10,3.2,250,110,800.0,352.0
T108388,E10048,C1026,S1081,Manager,2024-03-17,7.2,250,110,1800.0,792.0
T108389,E10048,C1026,S1081,Manager,2024-03-24,8.1,250,110,2025.0,891.0
T108390,E10048,C1026,S1081,Manager,2024-03-31,7.5,250,110,1875.0,825.0
T108391,E10048,C1026,S1081,Manager,2024-04-21,7.5,250,110,1875.0,825.0
T108392,E10048,C1026,S1081,Manager,2024-04-28,8.5,250,110,2125.0,935.0
T108393,E10048,C1026,S1103,Senior Associate,2023-10-01,10.2,180,85,1836.0,867.0
T108394,E10048,C1026,S1103,Senior Associate,2023-10-08,9.1,180,85,1638.0,773.5
T108395,E10048,C1026,S1103,Senior Associate,2023-10-15,8.4,180,85,1512.0,714.0
T108396,E10048,C1026,S1103,Senior Associate,2023-10-22,8.7,180,85,1566.0,739.5
T108397,E10048,C1026,S1103,Senior Associate,2023-10-29,4.3,180,85,774.0,365.5
T108398,E10048,C1026,S1103,Senior Associate,2023-11-12,5.2,180,85,936.0,442.0
T108399,E10048,C1026,S1103,Senior Associate,2023-11-19,2.7,180,85,486.0,229.5
T108400,E10048,C1026,S1103,Senior Associate,2023-11-26,11.9,180,85,2142.0,1011.5
T108401,E10048,C1026,S1103,Senior Associate,2023-12-10,5.3,180,85,954.0,450.5
T108402,E10048,C1026,S1103,Senior Associate,2023-12-24,8.9,180,85,1602.0,756.5
T108403,E10048,C1026,S1103,Senior Associate,2023-12-31,4.4,180,85,792.0,374.0
T108404,E10048,C1026,S1103,Senior Associate,2024-01-07,7.5,180,85,1350.0,637.5
T108405,E10048,C1026,S1103,Senior Associate,2024-01-21,10.0,180,85,1800.0,850.0
T108406,E10048,C1026,S1103,Senior Associate,2024-01-28,10.8,180,85,1944.0,918.0
T108407,E10048,C1026,S1103,Senior Associate,2024-02-04,8.3,180,85,1494.0,705.5
T108408,E10048,C1026,S1103,Senior Associate,2024-02-11,4.2,180,85,756.0,357.0
T108409,E10048,C1026,S1103,Senior Associate,2024-02-25,4.5,180,85,810.0,382.5
T108410,E10048,C1026,S1103,Senior Associate,2024-03-03,9.3,180,85,1674.0,790.5
T108411,E10048,C1026,S1103,Senior Associate,2024-03-10,6.0,180,85,1080.0,510.0
T108412,E10048,C1026,S1103,Senior Associate,2024-03-24,10.6,180,85,1908.0,901.0
T108413,E10048,C1026,S1103,Senior Associate,2024-04-07,7.5,180,85,1350.0,637.5
T108414,E10048,C1026,S1103,Senior Associate,2024-04-14,7.4,180,85,1332.0,629.0
T108415,E10048,C1026,S1103,Senior Associate,2024-04-21,9.1,180,85,1638.0,773.5
T108416,E10048,C1026,S1103,Senior Associate,2024-04-28,7.9,180,85,1422.0,671.5
T108417,E10048,C1026,S1119,Senior Associate,2023-10-01,8.8,180,85,1584.0,748.0
T108418,E10048,C1026,S1119,Senior Associate,2023-10-08,8.4,180,85,1512.0,714.0
T108419,E10048,C1026,S1119,Senior Associate,2023-10-15,4.7,180,85,846.0,399.5
T108420,E10048,C1026,S1119,Senior Associate,2023-10-22,8.1,180,85,1458.0,688.5
T108421,E10048,C1026,S1119,Senior Associate,2023-10-29,8.0,180,85,1440.0,680.0
T108422,E10048,C1026,S1119,Senior Associate,2023-11-05,4.9,180,85,882.0,416.5
T108423,E10048,C1026,S1119,Senior Associate,2023-11-12,6.6,180,85,1188.0,561.0
T108424,E10048,C1026,S1119,Senior Associate,2023-11-26,3.4,180,85,612.0,289.0
T108425,E10048,C1026,S1119,Senior Associate,2023-12-03,5.0,180,85,900.0,425.0
T108426,E10048,C1026,S1119,Senior Associate,2023-12-10,7.1,180,85,1278.0,603.5
T108427,E10048,C1026,S1119,Senior Associate,2023-12-17,10.6,180,85,1908.0,901.0
T108428,E10048,C1026,S1119,Senior Associate,2023-12-24,7.5,180,85,1350.0,637.5
T108429,E10048,C1026,S1119,Senior Associate,2023-12-31,8.2,180,85,1476.0,697.0
T108430,E10048,C1026,S1119,Senior Associate,2024-01-07,7.2,180,85,1296.0,612.0
T108431,E10048,C1026,S1119,Senior Associate,2024-01-21,9.4,180,85,1692.0,799.0
T108432,E10048,C1026,S1119,Senior Associate,2024-01-28,2.4,180,85,432.0,204.0
T108433,E10048,C1026,S1119,Senior Associate,2024-02-11,10.3,180,85,1854.0,875.5
T108434,E10048,C1026,S1119,Senior Associate,2024-02-25,6.2,180,85,1116.0,527.0
T108435,E10048,C1026,S1119,Senior Associate,2024-03-03,10.0,180,85,1800.0,850.0
T108436,E10048,C1026,S1119,Senior Associate,2024-03-10,6.9,180,85,1242.0,586.5
T108437,E10048,C1026,S1119,Senior Associate,2024-03-31,2.0,180,85,360.0,170.0
T108438,E10048,C1026,S1119,Senior Associate,2024-04-07,7.3,180,85,1314.0,620.5
T108439,E10048,C1026,S1119,Senior Associate,2024-04-14,8.9,180,85,1602.0,756.5
T108440,E10048,C1026,S1119,Senior Associate,2024-04-28,11.4,180,85,2052.0,969.0
T108441,E10048,C1026,S1135,Senior Associate,2023-10-01,6.2,180,85,1116.0,527.0
